[GENERAL]
DATE=July 16, 2018 at 17:47:41
CYME_VERSION=7.00
CYMDIST_REVISION=06

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Favorite,Comments
8.8KVA,1,8.800000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,8.800000,8.800000,8.800000,8.800000,0.285000,,,,,,8,0,0,,0,0
9.9KVA,2,9.900000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,9.900000,9.900000,9.900000,9.900000,0.336000,,,,,,8,1,0,,0,0
99KVA,2,99.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,99.000000,99.000000,99.000000,99.000000,0.336000,,,,,,8,1,0,,0,0
6.6KVA-3F,2,6.600000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,6.600000,6.600000,6.600000,6.600000,0.336000,,,,,,8,1,0,,0,0
39.6KVA,2,39.600000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,39.599997,39.599997,39.599997,39.599997,0.336000,,,,,,8,1,0,,0,0
0.7KVA,1,0.700000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,0.700000,0.700000,0.700000,0.700000,0.100000,,,,,,8,0,0,,0,0
105KVA,2,105.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,105.000000,105.000000,105.000000,105.000000,0.336000,,,,,,8,1,0,,0,0
16.5KVA,2,16.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,16.500000,16.500000,16.500000,16.500000,0.336000,,,,,,8,1,0,,0,0
19.8KVA,2,19.800000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,19.800000,19.800000,19.800000,19.800000,0.336000,,,,,,8,1,0,,0,0
26.4KVA,2,26.400000,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,26.400000,26.400000,26.400000,26.400000,0.140000,,,,,,8,1,0,,0,0
350KVA,2,350.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,350.000001,350.000001,350.000001,350.000001,0.336000,,,,,,8,1,0,,0,0
41.6KVA,2,41.600001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,41.599998,41.599998,41.599998,41.599998,0.336000,,,,,,8,1,0,,0,0
46.2KVA,2,46.200000,0,22.900000,0.400000,4.780000,4.780000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,1,32,0.833333,0.833333,10.000000,10.000000,0,46.200000,46.200000,46.200000,46.200000,0.257000,,,,,,8,1,0,,0,0
59.4KVA,2,59.400000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,59.400003,59.400003,59.400003,59.400003,0.336000,,,,,,8,1,0,,0,0
79.2KVA,2,46.200000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,46.200000,46.200000,46.200000,46.200000,0.336000,,,,,,8,1,0,,0,0
82.5KVA,2,82.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,82.500000,82.500000,82.500000,82.500000,0.336000,,,,,,8,1,0,,0,0
10KVA,1,10.000000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,10.000000,10.000000,10.000000,10.000000,0.060000,,,,,,8,0,0,,0,0
0.6KVA,2,0.600000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,0.600000,0.600000,0.600000,0.600000,0.336000,,,,,,8,1,0,,0,0
20KVA,2,20.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,20.000001,20.000001,20.000001,20.000001,0.336000,,,,,,8,1,0,,0,0
259.4KVA,2,259.400001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,259.399995,259.399995,259.399995,259.399995,0.336000,,,,,,8,1,0,,0,0
1KVA,1,1.000000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,1.000000,1.000000,1.000000,1.000000,0.100000,,,,,,8,0,0,,0,0
0.5KVA,1,0.500000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,0.500000,0.500000,0.500000,0.500000,0.100000,,,,,,8,0,0,,0,0
0.9KVA,1,0.900000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,0.900000,0.900000,0.900000,0.900000,0.100000,,,,,,8,0,0,,0,0
1.2KVA,1,1.200000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,1.200000,1.200000,1.200000,1.200000,0.100000,,,,,,8,0,0,,0,0
1.4KVA,1,1.400000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,1.400000,1.400000,1.400000,1.400000,0.100000,,,,,,8,0,0,,0,0
1.6KVA,1,1.600000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,1.600000,1.600000,1.600000,1.600000,0.100000,,,,,,8,0,0,,0,0
10.6KVA,2,10.599999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,10.599999,10.599999,10.599999,10.599999,0.336000,,,,,,8,1,0,,0,0
105.6KVA,2,105.600000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,105.599997,105.599997,105.599997,105.599997,0.336000,,,,,,8,1,0,,0,0
106.5KVA,2,106.500000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,106.500000,106.500000,106.500000,106.500000,0.336000,,,,,,8,1,0,,0,0
10KVA-3F,2,9.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,9.999999,9.999999,9.999999,9.999999,0.336000,,,,,,8,1,0,,0,0
1125KVA,2,1125.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,1125.000000,1125.000000,1125.000000,1125.000000,0.336000,,,,,,8,1,0,,0,0
12.8KVA,2,12.800001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,12.800001,12.800001,12.800001,12.800001,0.336000,,,,,,8,1,0,,0,0
15.2KVA,2,15.200001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,15.200001,15.200001,15.200001,15.200001,0.336000,,,,,,8,1,0,,0,0
15KVA-3F,2,15.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,15.000000,15.000000,15.000000,15.000000,0.336000,,,,,,8,1,0,,0,0
160KVA,2,159.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,159.999999,159.999999,159.999999,159.999999,0.336000,,,,,,8,1,0,,0,0
175KVA,2,174.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,174.999999,174.999999,174.999999,174.999999,0.336000,,,,,,8,1,0,,0,0
2.1KVA,1,2.100000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,2.100000,2.100000,2.100000,2.100000,0.336000,,,,,,8,1,0,,0,0
2.3KVA,1,2.300000,0,22.400000,0.400000,4.000000,4.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,2.300000,2.300000,2.300000,2.300000,0.285000,,,,,,8,0,0,,0,0
218.5KVA,2,218.499999,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,218.499999,218.499999,218.499999,218.499999,0.140000,,,,,,8,1,0,,0,0
330KVA,2,330.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,330.000000,330.000000,330.000000,330.000000,0.336000,,,,,,8,1,0,,0,0
49.5KVA,2,49.500000,0,22.900000,0.400000,4.780000,4.780000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,1,32,0.833333,0.833333,10.000000,10.000000,0,49.500000,49.500000,49.500000,49.500000,0.257000,,,,,,8,1,0,,0,0
5.6KVA,1,5.600000,0,22.900000,0.400000,3.000000,3.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,5.600000,5.600000,5.600000,5.600000,0.152000,,,,,,8,0,0,,0,0
5.8KVA,1,5.800000,0,22.900000,0.400000,3.000000,3.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,5.800000,5.800000,5.800000,5.800000,0.152000,,,,,,8,0,0,,0,0
5.9KVA,2,5.900001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,5.900001,5.900001,5.900001,5.900001,0.336000,,,,,,8,1,0,,0,0
52.8KVA,2,52.800000,0,22.900000,0.400000,5.000000,5.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,1,52.800000,52.800000,52.800000,52.800000,0.256000,,,,,,8,1,0,,0,0
6.8KVA,2,6.800001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,6.800001,6.800001,6.800001,6.800001,0.336000,,,,,,8,1,0,,0,0
7.4KVA,1,7.400000,0,22.900000,0.400000,4.100000,4.100000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,Y_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,7.400000,7.400000,7.400000,7.400000,0.100000,,,,,,8,0,0,,0,0
7.7KVA,2,7.700001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,7.700001,7.700001,7.700001,7.700001,0.336000,,,,,,8,1,0,,0,0
8.4KVA,2,8.400000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,8.400000,8.400000,8.400000,8.400000,0.336000,,,,,,8,1,0,,0,0
8.7KVA,2,8.700000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,8.700000,8.700000,8.700000,8.700000,0.336000,,,,,,8,1,0,,0,0
900KVA,2,900.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,900.000000,900.000000,900.000000,900.000000,0.336000,,,,,,8,1,0,,0,0
30KVA,2,30.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,30.000000,30.000000,30.000000,30.000000,0.336000,,,,,,8,1,0,,0,0
399.3KVA,2,399.300000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,399.299988,399.299988,399.299988,399.299988,0.336000,,,,,,8,1,0,,0,0
99.7KVA,2,99.699999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,99.699996,99.699996,99.699996,99.699996,0.336000,,,,,,8,1,0,,0,0
112KVA,2,111.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,111.999999,111.999999,111.999999,111.999999,0.336000,,,,,,8,1,0,,0,0
110KVA,2,110.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,110.000001,110.000001,110.000001,110.000001,0.336000,,,,,,8,1,0,,0,0
30KVA-3F,2,30.000000,0,22.900000,0.400000,3.750000,3.750000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,D_Y,0.000000,0.000000,2.000000,0.000000,,,,,,,0,30.000000,30.000000,30.000000,30.000000,0.140000,,,,,,8,1,0,,0,0
465KVA,2,465.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,465.000000,465.000000,465.000000,465.000000,0.336000,,,,,,8,1,0,,0,0
563KVA,2,563.000001,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,563.000001,563.000001,563.000001,563.000001,0.336000,,,,,,8,1,0,,0,0
600KVA,2,600.000000,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,600.000000,600.000000,600.000000,600.000000,0.336000,,,,,,8,1,0,,0,0
115KVA,2,114.999999,0,22.900000,0.400000,4.500000,4.500000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,D_Y,1.000000,0.000000,1.000000,0.000000,,,,,,,0,114.999999,114.999999,114.999999,114.999999,0.336000,,,,,,8,1,0,,0,0

[THREE WINDING TRANSFORMER]
FORMAT_THREEWINDINGTRANSFORMER=ID,PrimaryRatedCapacity,PrimaryCapacityLimit1,PrimaryCapacityLimit2,PrimaryCapacityLimit3,PrimaryCapacityLimit4,PrimaryVoltage,PrimaryConnection,PrimaryRg,PrimaryXg,PrimaryToSecondaryZ1,PrimaryToSecondaryZ0,PrimaryToSecondaryXR1,PrimaryToSecondaryXR0,PrimaryToSecondaryPhaseShiftType,PrimaryToTertiaryZ1,PrimaryToTertiaryZ0,PrimaryToTertiaryXR1,PrimaryToTertiaryXR0,PrimaryToTertiaryPhaseShiftType,SecondaryToTertiaryZ1,SecondaryToTertiaryZ0,SecondaryToTertiaryXR1,SecondaryToTertiaryXR0,SecondaryRatedCapacity,SecondaryCapacityLimit1,SecondaryCapacityLimit2,SecondaryCapacityLimit3,SecondaryCapacityLimit4,SecondaryVoltage,SecondaryConnection,SecondaryRg,SecondaryXg,TertiaryRatedCapacity,TertiaryCapacityLimit1,TertiaryCapacityLimit2,TertiaryCapacityLimit3,TertiaryCapacityLimit4,TertiaryVoltage,TertiaryConnection,TertiaryRg,TertiaryXg,LTC1_NumberOfTaps,LTC1_UpperBandwidth,LTC1_LowerBandwidth,LTC1_MaximumRegulationRange,LTC1_MinimumRegulationRange,LTC2_NumberOfTaps,LTC2_UpperBandwidth,LTC2_LowerBandwidth,LTC2_MaximumRegulationRange,LTC2_MinimumRegulationRange,NoLoadLosses,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,SymbolID,Favorite,Comments
DEFAULT,50000.000000,50000.000000,65000.000000,50000.000000,65000.000000,69.000000,0,5.000000,0.000000,5.800000,5.800000,35.000000,35.000000,11,10.100000,10.100000,35.000000,35.000000,0,3.500000,3.500000,35.000000,35.000000,40000.000000,40000.000000,50000.000000,40000.000000,50000.000000,13.800000,2,0.000000,0.000000,10000.000000,10000.000000,13000.000000,10000.000000,13000.000000,13.800000,0,15.000000,0.000000,,,,,,,,,,,0.000000,,,,,,0,0,



[SERIE CAPACITOR]
FORMAT_SERIECAPACITOR=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,Reactance,SymbolID,Favorite,Comments
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,0.100000,0,0,

[SERIE REACTOR]
FORMAT_SERIEREACTOR=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,Reactance,SymbolID,Favorite,Comments
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,0.100000,0,0,

[SHUNT CAPACITOR]
FORMAT_SHUNTCAPACITOR=ID,KVAR,KV,CostForFixedBank,CostForSwitchedBank,SymbolID,Type,InterruptingRating,Favorite,Comments
200KVAR/FASE,200.000000,13.200000,0.000000,0.000000,0,1,0.000000,0,
300KVAR/FASE,300.000000,13.200000,0.000000,0.000000,0,1,0.000000,0,
400KVAR/FASE,400.000000,13.200000,0.000000,0.000000,0,1,0.000000,0,
DEFAULT,100.000000,7.200000,0.000000,0.000000,0,1,0.000000,0,
100KVAR/FASE,100.000000,13.800000,0.000000,0.000000,0,1,0.000000,0,

[SHUNT REACTOR]
FORMAT_SHUNTREACTOR=ID,KVAR,KV,CostForFixedBank,CostForSwitchedBank,SymbolID,Type,InterruptingRating,Favorite,Comments
DEFAULT,100.000000,7.200000,0.000000,0.000000,0,1,0.000000,0,

[ARC FURNACE]
FORMAT_ARCFURNACE=ID,Frequency,MagnitudePercent,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,3.000000,33.000000,0,0,0,

[CTYPE FILTER]
FORMAT_CTYPEFILTER=ID,R1,L1,C1,R2,L2,C2,R3,L3,C3,TunedFrequency,FilterTotalReactivePower,RatedVoltage,QualityFactor,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,4.200000,208.000000,1.510000,1.656000,24.000000,12.080000,2.110000,20.000000,10.080000,5.000000,100.000000,8.000000,8.000000,0,0,0,

[DOUBLE TUNED FILTER]
FORMAT_DOUBLETUNEDFILTER=ID,R1,L1,C1,R2,L2,C2,R3,TunedFrequency1,TunedFrequency2,FirstTunedQ,FirstTunedQualityFactor,FirstTunedV,SecondTunedQ,SecondTunedQualityFactor,SecondTunedV,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,4.200000,208.000000,1.510000,1.656000,24.000000,12.080000,2.110000,3.000000,3.000000,1000.000000,10.000000,13.800000,1000.000000,10.000000,13.800000,0,0,0,

[HIGH PASS FILTER]
FORMAT_HIGHPASSFILTER=ID,R,L,C,KVAR,KV,TunedFrequency,FilterTotalReactivePower,QualityFactor,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,4.200000,208.000000,1.510000,20.000000,13.800000,5.000000,100.000000,10.000000,0,0,0,

[IDEAL CONVERTER]
FORMAT_IDEALCONVERTER=ID,PulseNumber,KVA,KV,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,6,1.000000,1.000000,0,0,0,

[NON IDEAL CONVERTER]
FORMAT_NONIDEALCONVERTER=ID,PulseNumber,KVA,KV,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,6,1.000000,1.000000,0,0,0,

[FREQUENCY SOURCE]
FORMAT_FREQUENCYSOURCE=ID,Frequency,Magnitude,Angle,InPercent,SymbolOnID,SymbolOffID,VoltageSource,Favorite,Comments
DEFAULT,3.000000,5.000000,30.000000,0,0,0,0,0,
DEFAULT,5.000000,2.000000,30.000000,0,0,0,0,0,

[SINGLE TUNED FILTER]
FORMAT_SINGLETUNEDFILTER=ID,R,L,C,TunedFrequency,KVAR,KV,ConnectionConfiguration,QualityFactor,UseFilterReactivePower,FilterTotalReactivePower,SymbolOnID,SymbolOffID,Favorite,Comments
DEFAULT,6.400000,67.906100,4.144660,5.000000,100.000000,8.000000,0,10.000000,-1,100.000000,0,0,0,

[INDUCTION MACHINE EQ CIRCUIT]
FORMAT_INDUCTIONMACHINEEQCIRCUIT=ID,Type,RotorType,EstimationMethod,StatorRS_Ohms,StatorXS_Ohms,MagnetisingRM_Ohms,MagnetisingXM_Ohms,OuterCageRotorRR1_OHMS,OuterCageRotorXR1_OHMS,InnerCageRotorRR2_OHMS,InnerCageRotorXR2_OHMS,CageFactorR,CageFactorX,InertiaUnit,Inertia,ImpedanceUnit
DEFAULT,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
M-100HP,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
M-200HP,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
M-5000KW,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
M-500HP,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
M-50HP,33,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0
DEFAULT,35,0,1,0.050000,1.000000,1000.000000,50.000000,0.100000,1.000000,0.100000,1.000000,0.800000,-0.100000,0,1.000000,0

[SYNCHRONOUS MACHINE EQ CIRCUIT]
FORMAT_SYNCHRONOUSMACHINEEQCIRCUIT=ID,Type,SynchronousXD,SynchronousXQ,SynchronousXP,TransientXD,TransientXQ,TransientTDO,TransientTQO,SubtransientXD,SubtransientXQ,SubtransientTDO,SubtransientTQO,InertiaUnits,Inertia
G1,36,1.200000,0.900000,0.100000,0.300000,0.600000,5.000000,1.500000,0.150000,0.200000,0.040000,0.080000,0,1.000000
G2,36,1.200000,0.900000,0.100000,0.300000,0.600000,5.000000,1.500000,0.150000,0.200000,0.040000,0.080000,0,1.000000
G23,36,1.200000,0.900000,0.100000,0.300000,0.600000,5.000000,1.500000,0.150000,0.200000,0.040000,0.080000,0,1.000000
DEFAULT,36,1.200000,0.900000,0.100000,0.300000,0.600000,5.000000,1.500000,0.150000,0.200000,0.040000,0.080000,0,1.000000
DEFAULT,34,1.200000,0.900000,0.100000,0.300000,0.600000,5.000000,1.500000,0.150000,0.200000,0.040000,0.080000,0,1.000000

[SYNCHRONOUS MACHINE EXT STAB]
FORMAT_SYNCHRONOUSMACHINEEXTST=ID,Type,StabilityModel,DampingConstant,SaturationSGU,SaturationSGL,SaturationEU,SaturationEL
G1,36,1,0.000000,0.600000,0.120000,1.200000,1.000000
G2,36,1,0.000000,0.600000,0.120000,1.200000,1.000000
G23,36,1,0.000000,0.600000,0.120000,1.200000,1.000000
DEFAULT,36,1,0.000000,0.600000,0.120000,1.200000,1.000000
